#,TICKER,COMPANY_NAME,MARKET_CAP,CLOSE,PREVIOUS_CLOSE,VOLUME,WK52_LOW,WK52_HIGH,ALL_TIME_HIGH,IPO_DATE,EARNINGS_DATE,SECTOR,INDUSTRY,EXCHANGE
2238,BDJ,BlackRock Enhanced Equity Dividend Trust,1638507904,9.26,9.25,624283,8.42,9.76,15.6,1125408600.0,0,Financial Services,Asset Management,NYQ
2239,FMC,FMC Corporation,1708118784,13.66,13.57,2088131,12.17,44.78,140.99,322151400.0,1777492800,Basic Materials,Agricultural Inputs,NYQ
2240,GLUE,"Monte Rosa Therapeutics, Inc.",1665089152,19.71,19.39,1008550,4.088,25.77,45.56,1624541400.0,1778157000,Healthcare,Biotechnology,NMS
2241,MRVI,"Maravai LifeSciences Holdings, Inc.",1770596864,4.8,4.64,2782012,1.99,4.995,63.55,1605882600.0,1778184000,Healthcare,Biotechnology,NMS
2242,CLVT,Clarivate Plc,1617217792,2.53,2.55,2880658,1.66,4.77,34.79,1540819800.0,1777465800,Technology,Information Technology Services,NYQ
2243,LILA,Liberty Latin America Ltd.,1785810176,8.07,7.98,472992,4.81,9.04,52.874645,1435843800.0,1778157000,Communication Services,Telecom Services,NMS
2244,TSHA,"Taysha Gene Therapies, Inc.",1686809216,5.87,5.92,2015372,2.25,7.3,33.35,1600954200.0,1778070600,Healthcare,Biotechnology,NMS
2245,HOPE,"Hope Bancorp, Inc.",1603099520,12.54,12.52,597241,9.44,13.02,22.99,886084200.0,1777379400,Financial Services,Banks - Regional,NMS
2246,SFL,SFL Corporation Ltd.,1468240384,11.04,11.32,1011200,6.73,12.94,32.9,1087479000.0,1778589000,Industrials,Marine Shipping,NYQ
2247,DMRA,"Damora Therapeutics, Inc.",1531443328,24.88,24.84,846827,2.45,38.325,449.75,1603978200.0,0,Healthcare,Biotechnology,NCM
2248,BVC,BitVentures Limited,1631280000,9.71,9.49,3712,0.444,15.003,15.003,1616765400.0,0,Technology,Software - Application,NCM
2249,REX,REX American Resources Corporation,1540167680,46.76,48.26,162038,20.49,53.36,53.36,458919000.0,1779971400,Basic Materials,Chemicals,NYQ
2250,AVAH,Aveanna Healthcare Holdings Inc.,1561304832,7.17,7.33,1619147,3.73,10.32,13.0,1619616600.0,1778761800,Healthcare,Medical Care Facilities,NMS
2251,SATL,Satellogic Inc.,1409801344,9.51,9.85,10007772,1.255,12.0,12.33,1616765400.0,1778589000,Industrials,Aerospace & Defense,NCM
2252,LAR,Lithium Argentina AG,1703873536,10.4,10.35,1800031,1.71,12.05,16.73108,1221744600.0,1778589000,Basic Materials,Other Industrial Metals & Mining,NYQ
2253,KRP,"Kimbell Royalty Partners, LP",1617696640,15.01,14.61,1017690,11.31,15.65,24.5,1486132200.0,1778157000,Energy,Oil & Gas E&P,NYQ
2254,ENVX,Enovix Corporation,1740864512,7.98,7.65,10519150,4.615,16.49,39.48,1609857000.0,1778702400,Industrials,Electrical Equipment & Parts,NMS
2255,BFC,Bank First Corporation,1560201216,139.02,140.83,95552,109.11,153.0,153.0,1066224600.0,1776369600,Financial Services,Banks - Regional,NCM
2256,GHRS,GH Research PLC,1645927936,23.99,22.38,318347,10.96,24.66,30.43,1624627800.0,1778761800,Healthcare,Biotechnology,NGM
2257,APPN,Appian Corporation,1717843584,23.4,22.04,706713,18.63,46.059,260.0,1495719000.0,1778157000,Technology,Software - Infrastructure,NGM
2258,OPRA,Opera Limited,1681804800,18.78,18.34,451098,11.71,21.06,28.58,1532698200.0,1777379400,Communication Services,Internet Content & Information,NMS
2259,QURE,uniQure N.V.,1799315328,28.53,24.85,3551010,8.73,71.5,82.49,1391610600.0,1777984200,Healthcare,Biotechnology,NMS
2260,RMIX,"Suncrete, Inc.",1723570944,17.84,16.81,464562,9.2,18.75,18.75,1775136600.0,1778848200,Basic Materials,Building Materials,NGM
2261,VIR,"Vir Biotechnology, Inc.",1608939776,9.54,9.55,3001925,4.155,11.66,141.01,1570800600.0,1778097600,Healthcare,Biotechnology,NMS
2262,ATAI,AtaiBeckley Inc.,1667795200,4.53,4.41,5855806,2.0,6.75,22.91,1624023000.0,1778589000,Healthcare,Biotechnology,NGM
2263,BOBS,"Bob's Discount Furniture, Inc.",1776533888,13.6,13.47,501286,9.74,23.49,23.49,1770301800.0,1778157000,Consumer Cyclical,Specialty Retail,NYQ
2264,RBCAA,"Republic Bancorp, Inc.",1588055168,80.95,80.34,99979,63.97,81.52,81.52,901114200.0,1776947400,Financial Services,Banks - Regional,NMS
2265,RES,"RPC, Inc.",1467243136,6.62,6.7,916374,4.18,8.16,27.07,455808600.0,1778157000,Energy,Oil & Gas Equipment & Services,NYQ
2266,RXRX,"Recursion Pharmaceuticals, Inc.",1905436288,3.59,3.44,29241087,2.77,7.18,42.81,1618579800.0,1778070600,Healthcare,Biotechnology,NMS
2267,CET,Central Securities Corporation,1575862272,53.33,53.1,23805,46.05,54.28,54.28,322151400.0,0,Financial Services,Asset Management,ASE
2268,INBX,"Inhibrx Biosciences, Inc.",1525950080,104.01,103.98,182461,12.72,155.29,155.29,1716989400.0,1778788800,Healthcare,Biotechnology,NMS
2269,RVI,Robinhood Ventures Fund I,1349009664,49.51,50.0,580887,21.0,77.39,77.39,1772807400.0,0,Financial Services,Asset Management,NYQ
2270,PRCT,PROCEPT BioRobotics Corporation,1498673152,26.33,27.2,901464,19.35,66.85,103.81,1631712600.0,1777492800,Healthcare,Medical Devices,NGM
2271,VSTS,Vestis Corporation,1706797696,12.92,12.8,1166258,3.98,12.95,22.37,1695821400.0,1778589000,Industrials,Rental & Leasing Services,NYQ
2272,FDP,Fresh Del Monte Produce Inc.,1529112192,32.14,33.59,519664,31.68,43.58,66.86,877699800.0,1777984200,Consumer Defensive,Farm Products,NYQ
2273,LINC,Lincoln Educational Services Corporation,1469304064,46.32,47.58,562684,17.29,53.5,53.5,1119533400.0,1778502600,Consumer Defensive,Education & Training Services,NMS
2274,GAM,"General American Investors Company, Inc.",1531305088,63.84,64.0,28362,53.78,66.18,66.18,322151400.0,0,Financial Services,Asset Management,NYQ
2275,CNXC,Concentrix Corporation,1725826560,28.29,26.48,2010686,22.05,62.14,208.48,1606228200.0,1774355400,Technology,Information Technology Services,NMS
2276,ASAN,"Asana, Inc.",1774925568,7.7,6.66,18963910,5.38,19.0,145.79,1601472600.0,1779998400,Technology,Software - Application,NYQ
2277,ECAT,BlackRock ESG Capital Allocation Term Trust,1554689664,15.63,15.58,660853,13.36,17.14,20.19,1632835800.0,0,Financial Services,Asset Management,NYQ
2278,DCH,Dauch Corporation,1576115072,6.64,6.77,2053381,3.94,9.25,42.1,917620200.0,1778243400,Consumer Cyclical,Auto Parts,NYQ
2279,ECVT,Ecovyst Inc.,1443691520,13.19,13.36,1912210,7.35,15.085,18.9,1506691800.0,1777984200,Basic Materials,Specialty Chemicals,NYQ
2280,LZB,La-Z-Boy Incorporated,1550136448,37.58,38.15,218184,29.03,41.73,48.31,99153000.0,0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYQ
2281,ARDX,"Ardelyx, Inc.",1492057472,6.04,6.25,2747082,3.49,8.4,35.48,1403184600.0,1777579200,Healthcare,Biotechnology,NGM
2282,KW,"Kennedy-Wilson Holdings, Inc.",1533729152,11.01,11.03,734559,6.22,11.09,28.33,1196692200.0,0,Real Estate,Real Estate Services,NYQ
2283,QFIN,"Qfin Holdings, Inc.",1957770368,16.08,15.37,2268419,11.31,46.18,48.94,1544797800.0,1779825600,Financial Services,Credit Services,NMS
2284,NWL,Newell Brands Inc.,1444754432,3.4,3.57,8212531,3.07,6.64,55.45,322151400.0,1777638600,Consumer Defensive,Household & Personal Products,NMS
2285,IMTX,Immatics N.V.,1573108224,11.51,11.45,412799,5.05,12.41,18.42,1544625000.0,1778589000,Healthcare,Biotechnology,NCM
2286,INTA,"Intapp, Inc.",1779352192,23.09,20.6,1575851,19.01,58.789,77.74,1625059800.0,1778011200,Technology,Software - Application,NMS
2287,QCRH,"QCR Holdings, Inc.",1521377024,92.15,91.38,66326,63.68,96.0,96.08,749914200.0,1776888000,Financial Services,Banks - Regional,NGM
2288,COUR,"Coursera, Inc.",1543472896,5.39,5.31,7220724,5.0,13.56,62.533,1617197400.0,1776974400,Consumer Defensive,Education & Training Services,NYQ
2289,CCS,"Century Communities, Inc.",1519594752,52.82,53.46,187603,47.275,76.0,108.42,1403098200.0,1776888000,Real Estate,Real Estate - Development,NYQ
2290,NXRT,"NexPoint Residential Trust, Inc.",1497910144,29.06,29.62,108401,23.79,35.22,95.04,1426771800.0,1777379400,Real Estate,REIT - Residential,NYQ
2291,TRIN,Trinity Capital Inc.,1515505792,16.86,16.82,1160810,13.761,17.38,20.257,1611930600.0,1785933000,Financial Services,Asset Management,NMS
2292,AMLX,"Amylyx Pharmaceuticals, Inc.",1595523712,14.35,14.22,794992,4.76,18.605,41.93,1641565800.0,1778157000,Healthcare,Drug Manufacturers - Specialty & Generic,NMS
2293,ESBA,"Empire State Realty OP, L.P.",1540976768,5.505,5.42,5389,4.65,8.75,84.5,1380720600.0,0,Real Estate,REIT - Office,PCX
2294,NNE,NANO Nuclear Energy Inc.,1504165504,28.88,28.65,2873264,18.93,60.87,60.87,1715175000.0,1778788800,Industrials,Specialty Industrial Machinery,NCM
2295,QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,1550250368,31.75,31.355,107430,25.0,31.87,31.87,1170340200.0,0,Financial Services,Asset Management,NGM
2296,LKFN,Lakeland Financial Corporation,1510510720,60.63,60.14,157391,54.36,69.4,85.71,871565400.0,1777293000,Financial Services,Banks - Regional,NMS
2297,NBR,Nabors Industries Ltd.,1370545024,92.63,93.28,367619,26.03,112.9,2529.0,99153000.0,1777406400,Energy,Oil & Gas Drilling,NYQ
2298,BY,"Byline Bancorp, Inc.",1502592384,33.09,33.14,92370,24.75,34.33,34.33,1498829400.0,1776974400,Financial Services,Banks - Regional,NYQ
2299,CNOB,"ConnectOne Bancorp, Inc.",1512175104,30.07,29.94,376813,21.79,30.65,37.0,765466200.0,1776947400,Financial Services,Banks - Regional,NMS
2300,CNL,Collective Mining Ltd.,1509799168,16.28,15.22,70098,8.301,21.97,21.97,1626269400.0,0,Basic Materials,Gold,ASE
2301,PGEN,"Precigen, Inc.",1547257728,4.34,4.51,5424724,1.28,5.47,68.83053,1375968600.0,1778702400,Healthcare,Biotechnology,NMS
2302,SLVM,Sylvamo Corporation,1560438016,39.27,39.42,567724,35.53,56.8,98.02,1632403800.0,1778243400,Basic Materials,Paper & Paper Products,NYQ
2303,MBX,"MBX Biosciences, Inc.",1497894400,31.47,31.9,644936,9.43,45.85,45.85,1726234200.0,1778157000,Healthcare,Biotechnology,NMS
2304,SLS,"SELLAS Life Sciences Group, Inc.",1731963392,9.31,9.18,25811952,1.39,9.51,718500.0,1205328600.0,1778616000,Healthcare,Biotechnology,NCM
2305,DXC,DXC Technology Company,1620085376,9.91,9.27,4274812,7.9,16.45,96.75,378657000.0,1778184000,Technology,Information Technology Services,NYQ
2306,WKC,World Kinect Corporation,1479550592,28.81,28.46,452319,22.21,29.85,58.5,525619800.0,1776974400,Energy,Oil & Gas Refining & Marketing,NYQ
2307,RLJ,RLJ Lodging Trust,1485785984,9.73,10.0,3499640,6.54,10.1,36.25,1305120600.0,1777897800,Real Estate,REIT - Hotel & Motel,NYQ
2308,BHVN,Biohaven Ltd.,1657676544,11.01,10.24,4212087,7.48,18.566,62.21,1663939800.0,1777924800,Healthcare,Biotechnology,NYQ
2309,TV,"Grupo Televisa, S.A.B.",1401979648,2.66,2.77,1895474,1.89,3.49,40.05,755879400.0,1777406400,Communication Services,Telecom Services,NYQ
2310,IMCR,Immunocore Holdings plc,1469506432,28.89,28.97,477222,27.555,40.715,76.98,1612535400.0,1778070600,Healthcare,Biotechnology,NMS
2311,PRGO,Perrigo Company plc,1528963968,11.05,11.15,1554657,9.23,28.44,215.73,692980200.0,1778070600,Healthcare,Drug Manufacturers - Specialty & Generic,NYQ
2312,GBX,"The Greenbrier Companies, Inc.",1457517184,47.11,47.9,172414,38.23,59.19,78.32,774192600.0,1775592000,Industrials,Railroads,NYQ
2313,DV,"DoubleVerify Holdings, Inc.",1488602624,9.7,9.66,2819590,7.64,16.82,48.42,1619011800.0,1778097600,Communication Services,Advertising Agencies,NYQ
